Deal_ID,Date,Year,Month,Quarter,Region,Category,Channel,Segment,Sales_Rep,Status,Revenue,Cost,Profit,Profit_Margin,Units_Sold,Customer_Satisfaction
DL-01082,2023-11-05,2023,11,Q4,North America,Software,Partner,Enterprise,Rep_14,Closed Lost,23820.85,13448.95,10371.9,43.54,1,4.5
DL-01083,2023-07-10,2023,7,Q3,Europe,Software,Direct,Startup,Rep_19,Closed Won,23312.19,17112.47,6199.72,26.59,1,3.3
DL-01084,2023-04-19,2023,4,Q2,Latin America,Electronics,Reseller,Enterprise,Rep_10,On Hold,15940.13,7021.41,8918.72,55.95,1,3.5
DL-01085,2023-02-28,2023,2,Q1,Middle East,Electronics,,Mid-Market,Rep_04,Closed Lost,34443.76,25185.02,9258.74,26.88,2,2.9
DL-01086,2022-02-25,2022,2,Q1,Europe,Electronics,Partner,SMB,Rep_06,Closed Lost,13297.42,8732.1,4565.32,34.33,1,2.6
DL-01087,2022-07-12,2022,7,Q3,Asia Pacific,Consulting,Direct,Enterprise,Rep_14,Closed Lost,55155.75,34368.9,20786.85,37.69,2,5.0
DL-01088,2023-06-15,2023,6,Q2,North America,Software,Direct,Enterprise,Rep_04,On Hold,31781.18,19890.16,11891.02,37.42,1,4.4
DL-01089,2023-01-06,2023,1,Q1,Middle East,Software,Direct,SMB,Rep_15,In Progress,50809.18,35025.55,15783.63,31.06,2,4.4
DL-01090,2023-09-30,2023,9,Q3,North America,Electronics,Partner,Startup,Rep_16,Closed Lost,12664.87,5539.89,7124.98,56.26,1,3.6
DL-01091,2023-05-26,2023,5,Q2,Middle East,Services,Direct,SMB,Rep_07,In Progress,14163.29,8167.46,5995.83,42.33,1,2.4
DL-01092,2023-10-03,2023,10,Q4,Asia Pacific,Electronics,Partner,SMB,Rep_17,Closed Lost,14562.01,9377.67,5184.34,35.6,1,5.0
DL-01093,2023-03-29,2023,3,Q1,Asia Pacific,Electronics,Reseller,Enterprise,Rep_19,Closed Lost,3364.75,2036.98,1327.77,39.46,1,4.1
DL-01094,2022-02-22,2022,2,Q1,Europe,Software,Reseller,SMB,Rep_19,Closed Won,14497.18,10024.4,4472.78,30.85,1,3.9
DL-01095,2022-07-28,2022,7,Q3,North America,Electronics,Online,SMB,Rep_17,Closed Lost,20070.25,8535.78,11534.47,57.47,1,3.5
DL-01096,2022-10-01,2022,10,Q4,North America,Electronics,Direct,Mid-Market,Rep_06,Closed Won,19417.65,12461.19,6956.46,35.83,1,2.2
DL-01097,2023-07-17,2023,7,Q3,North America,Electronics,Reseller,SMB,Rep_11,On Hold,7850.38,4607.46,3242.92,41.31,1,4.7
DL-01098,2022-05-15,2022,5,Q2,North America,Electronics,Reseller,SMB,Rep_16,Closed Won,16747.25,8921.37,7825.88,46.73,1,3.0
DL-01099,2022-10-22,2022,10,Q4,Asia Pacific,Electronics,Direct,Enterprise,Rep_08,On Hold,19291.8,10014.3,9277.5,48.09,1,4.2
DL-01100,2023-03-25,2023,3,Q1,Europe,Software,Online,Startup,Rep_11,Closed Lost,24570.41,15167.1,9403.31,38.27,1,4.4
DL-01101,2023-12-17,2023,12,Q4,North America,Hardware,Direct,Enterprise,Rep_07,Closed Lost,11517.31,8198.58,3318.73,28.82,1,4.1
DL-01102,2023-05-12,2023,5,Q2,Middle East,Services,Online,Enterprise,Rep_19,Closed Lost,13448.44,7714.85,5733.59,42.63,1,4.2
DL-01103,2022-05-05,2022,5,Q2,Latin America,Software,Reseller,Mid-Market,Rep_10,Closed Won,24564.54,16916.45,7648.09,31.13,1,4.9
DL-01104,2022-01-30,2022,1,Q1,Middle East,Electronics,Direct,SMB,Rep_09,Closed Won,11618.95,6283.0,5335.95,45.92,1,3.2
DL-01105,2023-10-08,2023,10,Q4,Middle East,Consulting,Reseller,SMB,Rep_04,Closed Won,50525.0,22020.72,28504.28,56.42,2,3.9
DL-01106,2023-09-16,2023,9,Q3,North America,Software,Partner,SMB,Rep_15,Closed Lost,31514.79,13284.34,18230.45,57.85,1,3.6
DL-01107,2022-09-03,2022,9,Q3,Europe,Electronics,Reseller,Mid-Market,Rep_13,Closed Won,7518.25,3142.38,4375.87,58.2,1,2.3
DL-01108,2023-12-28,2023,12,Q4,Asia Pacific,Services,Partner,Enterprise,Rep_02,In Progress,11167.79,5953.02,5214.77,46.69,1,4.0
DL-01109,2022-06-12,2022,6,Q2,Asia Pacific,Electronics,Online,Mid-Market,Rep_02,Closed Won,8436.25,4370.26,4065.99,48.2,1,4.8
DL-01110,2022-11-15,2022,11,Q4,North America,Software,Direct,SMB,Rep_16,Closed Won,15434.29,10052.01,5382.28,34.87,1,4.9
DL-01111,2023-07-19,2023,7,Q3,Latin America,Software,Direct,SMB,Rep_09,Closed Won,18045.94,11910.1,6135.84,34.0,1,5.0
DL-01112,2022-01-15,2022,1,Q1,North America,Hardware,Direct,SMB,Rep_13,On Hold,8181.52,3418.23,4763.29,58.22,1,2.4
DL-01113,2023-07-20,2023,7,Q3,North America,Software,Reseller,Enterprise,Rep_03,In Progress,30148.0,14392.45,15755.55,52.26,1,5.0
DL-01114,2023-02-22,2023,2,Q1,Europe,Services,Online,Mid-Market,Rep_09,Closed Won,8150.78,4042.72,4108.06,50.4,1,3.9
DL-01115,2022-04-06,2022,4,Q2,Europe,Consulting,Reseller,SMB,Rep_13,Closed Lost,24993.26,14787.62,10205.64,40.83,1,5.0
DL-01116,2022-08-19,2022,8,Q3,Europe,Electronics,Reseller,Enterprise,Rep_02,Closed Won,11663.08,5255.15,6407.93,54.94,1,3.5
DL-01117,2022-04-27,2022,4,Q2,North America,Electronics,Direct,SMB,Rep_08,On Hold,25325.38,11317.39,14007.99,55.31,2,3.4
DL-01118,2023-04-18,2023,4,Q2,Latin America,Software,Direct,Startup,Rep_09,Closed Lost,6003.87,4384.78,1619.09,26.97,1,2.8
DL-01119,2022-05-01,2022,5,Q2,North America,Software,Direct,SMB,Rep_16,Closed Won,21424.54,14600.2,6824.34,31.85,1,4.4
DL-01120,2023-10-26,2023,10,Q4,North America,Software,Direct,Startup,Rep_02,Closed Lost,54128.9,25074.09,29054.81,53.68,2,4.2
DL-01121,2022-06-07,2022,6,Q2,Latin America,Consulting,Direct,Enterprise,Rep_06,Closed Won,38854.05,21070.5,17783.55,45.77,1,2.9
DL-01122,2023-05-26,2023,5,Q2,Middle East,Services,Partner,Enterprise,Rep_08,On Hold,18840.5,9881.23,8959.27,47.55,2,2.1
DL-01123,2022-10-26,2022,10,Q4,Latin America,Services,Direct,Enterprise,Rep_05,Closed Won,3616.33,2447.72,1168.61,32.31,1,4.1
DL-01124,2023-06-06,2023,6,Q2,Latin America,Software,Direct,SMB,Rep_09,Closed Lost,13433.49,7772.28,5661.21,42.14,1,4.2
DL-01125,2023-12-24,2023,12,Q4,Asia Pacific,Hardware,Direct,Enterprise,Rep_01,Closed Won,10344.61,4600.74,5743.87,55.53,1,3.0
DL-01126,2022-10-07,2022,10,Q4,Europe,Consulting,Direct,Enterprise,Rep_09,In Progress,65138.3,42903.16,22235.14,34.14,2,2.8
DL-01127,2023-03-02,2023,3,Q1,North America,Hardware,Reseller,Startup,Rep_10,In Progress,4521.41,2436.64,2084.77,46.11,1,4.3
DL-01128,2023-05-10,2023,5,Q2,Europe,Electronics,Online,Mid-Market,Rep_04,Closed Lost,12356.34,6079.61,6276.73,50.8,1,5.0
DL-01129,2023-04-29,2023,4,Q2,Europe,Services,Reseller,Mid-Market,Rep_03,Closed Lost,12222.97,6495.59,5727.38,46.86,1,3.4
DL-01130,2022-09-07,2022,9,Q3,North America,Electronics,Partner,Enterprise,Rep_10,In Progress,7255.8,4166.39,3089.41,42.58,1,3.1
DL-01131,2023-04-13,2023,4,Q2,Asia Pacific,Electronics,Direct,Enterprise,Rep_15,Closed Won,19470.41,10126.37,9344.04,47.99,1,4.0
DL-01132,2023-07-19,2023,7,Q3,Europe,Electronics,Online,Enterprise,Rep_11,Closed Won,3936.17,1907.73,2028.44,51.53,1,4.3
DL-01133,2022-05-29,2022,5,Q2,North America,Services,Direct,Mid-Market,Rep_14,Closed Won,12790.53,6900.18,5890.35,46.05,1,3.5
DL-01134,2023-01-28,2023,1,Q1,North America,Services,Direct,Startup,Rep_06,On Hold,6080.23,2472.89,3607.34,59.33,1,5.0
DL-01135,2022-07-15,2022,7,Q3,Asia Pacific,Electronics,Direct,SMB,Rep_12,Closed Won,11992.14,8039.22,3952.92,32.96,1,4.5
DL-01136,2023-09-06,2023,9,Q3,North America,Software,Direct,Enterprise,Rep_13,In Progress,34633.37,15925.49,18707.88,54.02,1,3.5
DL-01137,2023-06-05,2023,6,Q2,Latin America,Software,Direct,SMB,Rep_17,Closed Lost,31265.08,12986.47,18278.61,58.46,1,2.5
DL-01138,2022-05-20,2022,5,Q2,Europe,Software,Direct,Enterprise,Rep_16,Closed Won,24900.43,15657.25,9243.18,37.12,1,4.9
DL-01139,2022-03-13,2022,3,Q1,Europe,Electronics,Online,SMB,Rep_03,Closed Won,24350.94,16336.5,8014.44,32.91,2,4.8
DL-01140,2022-10-10,2022,10,Q4,Europe,Software,Direct,SMB,Rep_02,Closed Won,10684.43,7317.13,3367.3,31.52,1,3.6
DL-01141,2023-03-01,2023,3,Q1,Latin America,Hardware,Direct,Mid-Market,Rep_11,Closed Won,8860.9,5074.89,3786.01,42.73,1,4.1
DL-01142,2022-12-15,2022,12,Q4,North America,Electronics,Online,Enterprise,Rep_09,Closed Won,10104.34,4768.02,5336.32,52.81,1,3.7
DL-01143,2023-06-04,2023,6,Q2,Asia Pacific,Electronics,Direct,Enterprise,Rep_03,Closed Won,23737.73,15620.13,8117.6,34.2,1,4.2
DL-01144,2022-10-01,2022,10,Q4,Europe,Software,Direct,Startup,Rep_18,In Progress,35248.02,22731.43,12516.59,35.51,1,3.0
DL-01145,2022-01-03,2022,1,Q1,North America,Consulting,Reseller,Enterprise,Rep_20,On Hold,43071.93,20941.35,22130.58,51.38,1,2.9
DL-01146,2022-10-17,2022,10,Q4,Latin America,Services,Direct,Enterprise,Rep_15,Closed Won,22766.18,16304.97,6461.21,28.38,2,4.4
DL-01147,2022-11-02,2022,11,Q4,Asia Pacific,Services,Direct,Enterprise,Rep_14,Closed Won,17562.38,7666.51,9895.87,56.35,2,4.6
DL-01148,2023-08-25,2023,8,Q3,Asia Pacific,Software,Partner,Enterprise,Rep_02,Closed Won,23107.68,17190.75,5916.93,25.61,1,3.4
DL-01149,2023-08-17,2023,8,Q3,Latin America,Services,Direct,SMB,Rep_17,Closed Lost,9993.66,7006.42,2987.24,29.89,1,3.2
DL-01150,2023-11-07,2023,11,Q4,Latin America,Electronics,Partner,Mid-Market,Rep_08,In Progress,20257.38,12980.21,7277.17,35.92,1,4.7
DL-01151,2023-05-17,2023,5,Q2,Asia Pacific,Services,Online,Enterprise,Rep_10,Closed Won,10704.59,7798.96,2905.63,27.14,1,3.2
DL-01152,2022-06-02,2022,6,Q2,Latin America,Consulting,Direct,SMB,Rep_18,Closed Won,42682.29,27863.38,14818.91,34.72,1,3.8
DL-01153,2023-04-03,2023,4,Q2,Asia Pacific,Services,Partner,Mid-Market,Rep_19,In Progress,3278.63,1530.01,1748.62,53.33,1,3.7
DL-01154,2023-07-06,2023,7,Q3,Asia Pacific,Hardware,Partner,SMB,Rep_08,Closed Lost,20488.08,11365.86,9122.22,44.52,3,2.6
DL-01155,2023-05-11,2023,5,Q2,Asia Pacific,Services,Direct,Mid-Market,Rep_08,Closed Won,10309.85,4381.95,5927.9,57.5,1,4.0
DL-01156,2022-12-20,2022,12,Q4,Asia Pacific,Electronics,Partner,Mid-Market,Rep_03,Closed Lost,6664.65,3574.79,3089.86,46.36,1,3.9
DL-01157,2022-12-07,2022,12,Q4,North America,Consulting,Direct,Enterprise,Rep_03,Closed Won,18997.37,12529.93,6467.44,34.04,1,4.1
DL-01158,2023-07-20,2023,7,Q3,Latin America,Electronics,Partner,Mid-Market,Rep_12,Closed Won,5172.66,2768.69,2403.97,46.47,1,3.9
DL-01159,2023-07-11,2023,7,Q3,Latin America,Software,Direct,SMB,Rep_17,In Progress,14494.34,7473.32,7021.02,48.44,1,5.0
DL-01160,2023-01-22,2023,1,Q1,North America,Electronics,Partner,Startup,Rep_04,In Progress,13970.19,8499.11,5471.08,39.16,1,4.7
DL-01161,2023-04-12,2023,4,Q2,Latin America,Electronics,Direct,SMB,Rep_17,Closed Won,31989.49,22561.28,9428.21,29.47,2,3.8
DL-01162,2022-11-26,2022,11,Q4,North America,Software,Online,Startup,Rep_14,On Hold,30698.48,12790.65,17907.83,58.33,1,3.9
DL-01163,2022-07-13,2022,7,Q3,North America,Electronics,Direct,Mid-Market,Rep_19,Closed Won,16852.19,9014.48,7837.71,46.51,1,5.0
DL-01164,2023-12-16,2023,12,Q4,Asia Pacific,Software,Partner,Enterprise,Rep_09,In Progress,14172.78,6454.06,7718.72,54.46,1,4.5
DL-01165,2022-09-02,2022,9,Q3,North America,Services,Partner,SMB,Rep_12,Closed Lost,6621.64,4260.19,2361.45,35.66,1,2.8
DL-01166,2023-08-09,2023,8,Q3,Latin America,Electronics,Online,Startup,Rep_05,In Progress,10325.19,4512.15,5813.04,56.3,1,4.6
DL-01167,2023-01-28,2023,1,Q1,Latin America,Electronics,Partner,Mid-Market,Rep_11,On Hold,10537.98,6667.2,3870.78,36.73,1,4.8
DL-01168,2022-08-28,2022,8,Q3,Europe,Services,Online,Enterprise,Rep_20,Closed Won,8388.12,4195.43,4192.69,49.98,1,5.0
DL-01169,2023-02-25,2023,2,Q1,North America,Software,Online,Mid-Market,Rep_03,On Hold,21777.35,10227.1,11550.25,53.04,1,3.5
DL-01170,2022-02-14,2022,2,Q1,North America,Services,Reseller,Enterprise,Rep_15,In Progress,8440.54,6142.38,2298.16,27.23,1,3.4
DL-01171,2022-11-22,2022,11,Q4,Asia Pacific,Services,Direct,Enterprise,Rep_14,In Progress,7148.65,2905.81,4242.84,59.35,1,3.0
DL-01172,2023-04-30,2023,4,Q2,Middle East,Hardware,Partner,SMB,Rep_11,Closed Won,8558.87,4734.96,3823.91,44.68,1,4.0
DL-01173,2023-12-24,2023,12,Q4,Asia Pacific,Services,Online,Enterprise,Rep_20,In Progress,8545.27,3482.79,5062.48,59.24,1,4.4
DL-01174,2023-01-26,2023,1,Q1,North America,Software,Reseller,Mid-Market,Rep_08,In Progress,11258.15,6408.79,4849.36,43.07,1,3.4
DL-01175,2023-01-31,2023,1,Q1,Asia Pacific,Services,Reseller,Enterprise,Rep_04,Closed Won,10173.4,5853.43,4319.97,42.46,1,3.7
DL-01176,2023-11-11,2023,11,Q4,Europe,Electronics,Direct,Mid-Market,Rep_12,On Hold,14149.34,7252.7,6896.64,48.74,1,2.2
DL-01177,2023-10-30,2023,10,Q4,Asia Pacific,Software,Direct,Enterprise,Rep_08,Closed Won,11348.23,5064.22,6284.01,55.37,1,5.0
DL-01178,2022-06-05,2022,6,Q2,North America,Hardware,Partner,Enterprise,Rep_06,Closed Won,5952.38,3165.09,2787.29,46.83,1,2.5
DL-01179,2023-05-23,2023,5,Q2,Asia Pacific,Software,Online,Enterprise,Rep_15,Closed Lost,33697.11,21407.51,12289.6,36.47,1,4.1
DL-01180,2022-02-07,2022,2,Q1,Europe,Hardware,Partner,Enterprise,Rep_12,Closed Lost,4532.24,3054.0,1478.24,32.62,1,4.0
DL-01181,2022-05-10,2022,5,Q2,Middle East,Hardware,Partner,Enterprise,Rep_16,Closed Lost,4298.87,2518.12,1780.75,41.42,1,3.8
DL-01182,2023-05-30,2023,5,Q2,North America,Hardware,Online,Enterprise,Rep_16,Closed Won,6800.52,4124.12,2676.4,39.36,1,3.9
DL-01183,2023-08-28,2023,8,Q3,Asia Pacific,Consulting,Direct,SMB,Rep_20,On Hold,40962.77,19261.34,21701.43,52.98,1,3.0
DL-01184,2022-12-06,2022,12,Q4,Middle East,Software,Reseller,Enterprise,Rep_20,Closed Won,61808.42,30939.17,30869.25,49.94,3,3.5
DL-01185,2022-04-13,2022,4,Q2,North America,Software,Partner,SMB,Rep_04,Closed Won,34755.7,15871.66,18884.04,54.33,1,4.6
DL-01186,2023-03-27,2023,3,Q1,Middle East,Services,Direct,SMB,Rep_11,Closed Won,17201.54,8381.51,8820.03,51.27,2,4.8
DL-01187,2022-04-13,2022,4,Q2,Asia Pacific,Software,Partner,Mid-Market,Rep_13,Closed Lost,29732.02,14233.03,15498.99,52.13,1,3.5
DL-01188,2023-06-23,2023,6,Q2,North America,Services,Online,Startup,Rep_09,On Hold,7099.52,4130.55,2968.97,41.82,1,2.6
DL-01189,2023-04-13,2023,4,Q2,North America,Services,Direct,SMB,Rep_04,Closed Lost,13852.15,8268.92,5583.23,40.31,1,3.2
DL-01190,2022-01-16,2022,1,Q1,Asia Pacific,Services,Direct,Enterprise,Rep_12,In Progress,9580.99,7001.13,2579.86,26.93,1,5.0
DL-01191,2022-05-28,2022,5,Q2,North America,Software,Reseller,Enterprise,Rep_09,Closed Won,30186.44,14140.83,16045.61,53.16,1,3.2
DL-01192,2023-02-24,2023,2,Q1,Europe,Electronics,Direct,Startup,Rep_13,Closed Lost,9346.81,5837.89,3508.92,37.54,1,3.7
DL-01193,2023-11-02,2023,11,Q4,North America,Software,Partner,Enterprise,Rep_16,Closed Lost,31566.57,21655.95,9910.62,31.4,1,4.9
DL-01194,2022-06-08,2022,6,Q2,Asia Pacific,Electronics,Partner,Enterprise,Rep_06,Closed Lost,14122.88,8418.43,5704.45,40.39,1,3.4
DL-01195,2022-03-18,2022,3,Q1,North America,Hardware,Partner,Enterprise,Rep_10,Closed Won,8980.63,4393.78,4586.85,51.07,1,3.7
DL-01196,2023-04-26,2023,4,Q2,Latin America,Software,Partner,Enterprise,Rep_13,Closed Lost,23958.89,11785.2,12173.69,50.81,1,4.4
DL-01197,2022-09-29,2022,9,Q3,Middle East,Electronics,Direct,Enterprise,Rep_07,Closed Lost,13058.62,5402.85,7655.77,58.63,1,5.0
DL-01198,2022-12-13,2022,12,Q4,Middle East,Electronics,Partner,Mid-Market,Rep_19,In Progress,19113.51,9688.74,9424.77,49.31,1,3.3
DL-01199,2023-10-01,2023,10,Q4,Asia Pacific,Services,Direct,Enterprise,Rep_19,Closed Lost,8162.41,5392.18,2770.23,33.94,1,4.9
DL-01200,2023-12-11,2023,12,Q4,North America,Services,Online,SMB,Rep_17,Closed Won,4518.78,1882.66,2636.12,58.34,1,3.6
